TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
177.834666667,-199.722,19.6723,8.40864,6.37111,-0.419215,8.21339,5.04488,1.58972,1.22029,0.560965,4.24689,4.99434,-2.30489,2.00467,-0.992622,7.38631,0.240303,2.49508,-6.87163,1.87747,-3.83254
177.856000000,-203.581,19.1103,11.0606,4.55156,-0.448752,7.49749,4.12416,5.37815,0.76561,4.92661,2.33429,7.50209,-4.44395,3.33639,-4.33724,7.6924,-1.91624,5.01587,-8.03303,-0.0421955,-5.1592
177.877333333,-215.139,18.8102,4.61734,12.0523,3.02512,7.09689,1.98664,5.33847,2.41112,9.07375,3.89261,6.94968,-1.71466,1.68815,-3.93042,5.86359,-0.106313,3.89224,-7.30494,-5.61082,-4.12012
177.898666667,-245.903,43.5155,-5.1814,17.8863,1.74757,2.97643,4.20738,3.67754,-0.847839,6.40223,-0.527068,5.37417,-1.44885,2.57045,-3.53375,2.73364,3.56557,3.77935,-7.98261,-3.02729,-3.22244
177.920000000,-251.36,42.1262,-5.93953,15.727,-4.66996,0.292134,4.00156,6.46136,4.9419,7.72421,1.4973,5.29374,-4.66858,1.06353,-0.278434,5.62893,2.93076,1.3146,-11.4993,-6.44585,-5.03597
177.941333333,-245.636,43.3654,-5.27102,13.0431,-5.08073,0.260126,7.15793,4.56542,-0.0305665,5.1292,1.31556,6.62115,-3.50248,-1.2904,-1.70065,6.69558,2.29333,4.51587,-6.94918,-4.40765,-5.63024
177.962666667,-252.125,44.5028,-10.846,13.9639,-3.31807,0.695552,4.73506,4.36858,-1.16454,3.63164,3.33437,5.43883,-6.21475,-2.43371,-1.12323,5.41854,5.66565,7.26214,-4.73312,-3.99299,-5.07853
177.984000000,-247.928,42.0853,-4.73316,13.1724,-1.75889,1.78005,3.84756,3.54076,-0.226901,6.04581,-3.95983,2.01899,-2.98588,-4.34843,-2.86612,5.46861,6.14844,3.57199,-6.5496,-4.74527,-2.5992
178.005333333,-246.671,40.1548,-8.05555,10.9683,-3.19637,0.287853,2.23391,4.51671,1.27525,5.52992,-1.00269,3.94846,-5.11137,-2.49556,0.190248,5.19585,3.07087,7.14947,-4.84972,-6.09125,-6.35396
178.026666667,-247.773,43.1457,-6.8196,12.327,0.632402,0.0511166,0.55598,4.48518,1.46229,7.21754,-2.1029,3.09634,-3.90138,-2.04976,0.235352,8.41267,2.39696,7.04549,-2.29626,-5.60746,-3.5267
178.048000000,-208.46,21.4092,-15.0535,10.2077,-2.52099,0.368539,3.76942,6.36309,3.72768,7.56661,-2.37561,1.19614,-6.7717,1.05067,-1.7274,6.96533,0.155362,5.83812,-5.82002,0.229194,-5.26151
178.069333333,-162.956,19.8898,-1.8661,11.8871,-4.14667,5.03486,-6.13814,1.93719,-1.12556,7.00664,-2.96224,2.02043,-6.08409,1.30939,-2.30766,7.43231,-3.69839,2.21554,-5.0469,3.80636,-1.85718
178.090666667,-182.36,11.3065,2.09711,12.0153,-0.762758,9.0405,3.19219,6.82969,0.188902,2.59,-4.45403,-0.98544,-7.91166,-0.954333,-5.63581,2.21275,-1.53857,1.93967,-5.25806,-3.42143,-7.65671
178.112000000,-200.762,15.2342,5.11142,6.16593,1.39113,8.61798,2.96424,6.98316,0.621548,2.38765,-5.80211,-1.10675,-11.2887,0.0352878,-8.00151,6.48797,-1.23532,7.08839,-5.98224,-0.768274,-6.38208
178.133333333,-208.131,17.4716,5.1271,3.76438,1.12312,6.94929,0.30492,6.55169,-1.66184,3.53463,-8.01012,-1.1984,-10.5235,-1.36761,-7.29488,3.7145,-0.42657,3.16638,-5.94525,-2.03477,-4.85413
178.154666667,-234.125,42.929,-3.94071,10.2663,4.51036,6.71316,5.18238,5.75342,-1.3,2.99809,-5.60985,-0.167812,-4.62907,-2.63634,-4.25834,3.53347,2.16275,2.22451,-4.37529,-3.2791,-2.9216
178.176000000,-243.765,47.325,-6.68527,14.1778,2.3168,3.95816,7.39865,4.19716,-0.643902,3.70122,-1.24446,1.02038,-4.18859,-0.932305,-1.36343,3.56629,-0.343603,0.856311,-7.793,-2.73952,-3.56509
178.197333333,-244.335,43.8429,-8.11846,11.7023,-0.197038,0.893098,3.4821,0.585506,-2.13161,4.72944,-6.30921,-1.22006,-4.86575,-4.16887,-5.0661,5.25756,2.00573,3.39286,-9.3826,-4.97,-3.72549
178.218666667,-247.943,44.2124,-6.15324,16.6564,-2.09949,1.46597,4.65495,0.15487,-0.787159,2.36882,-5.44442,0.201942,-6.25244,-3.03725,-6.70181,2.0089,5.30609,4.18341,-7.9557,-5.3348,-3.79211
178.240000000,-246.661,48.6494,-3.47077,15.9721,2.60227,5.82173,3.1655,2.53001,2.35955,3.7348,-1.97793,3.41047,-8.24318,-4.00929,-4.87044,3.72479,1.23339,4.97558,-7.68612,-5.86437,-2.77373
178.261333333,-248.566,45.9355,0.042906,15.9374,2.52929,4.60898,3.55575,4.44869,-0.772116,4.60012,-1.45924,3.08183,-8.76333,-6.46379,-2.91794,6.19714,-1.10181,3.35166,-4.42611,-6.67137,-2.84712
178.282666667,-207.104,6.99252,9.61255,11.6655,2.38584,2.24008,0.293137,0.0702047,3.40193,-0.479958,0.608629,0.701176,-5.83611,-3.58544,-7.58283,2.70551,-0.309491,5.16712,-8.29947,-2.58397,-7.32888
178.304000000,-205.452,12.0473,11.9438,5.47075,7.67817,3.39115,-1.27198,2.87298,-0.75871,5.60232,-1.34463,2.29679,-7.92906,-1.62561,-5.33725,4.83127,0.465189,5.05772,-8.41879,-2.97093,-5.08451
178.325333333,-216.98,18.7676,4.74208,12.9214,1.11156,4.85286,1.42054,7.17208,1.18632,5.31893,-0.721563,1.08021,-9.1343,-2.58633,-3.12516,4.30732,-1.4398,3.60811,-4.69405,-3.61263,-5.51901
178.346666667,-248.519,42.6071,-5.35163,13.1751,3.02863,4.23215,2.0983,2.72366,0.242908,2.62747,-3.99107,1.67311,-5.32469,-0.820929,-5.97365,3.40288,0.238209,6.58023,-4.23681,-4.424,-3.17555
178.368000000,-252.906,41.4607,-6.50255,13.3436,-1.50173,3.6847,3.646,-0.552077,0.413585,2.98362,-7.17166,1.60854,-6.69756,-3.14404,-6.96049,1.93821,-2.22156,2.37973,-6.45565,-4.47833,-2.91672
178.389333333,-249.031,44.9557,-1.77535,14.1882,5.2382,5.59523,2.50191,5.38911,-0.886998,2.60946,-2.8078,1.22444,-6.27485,0.00330273,-3.5703,2.74476,0.340408,2.1005,-6.37651,-3.91337,-2.03092
178.410666667,-255.634,39.3579,-3.83839,15.3095,-3.16928,5.0422,6.37821,4.11165,0.673692,2.91036,-3.02083,1.83665,-7.89024,-1.25059,-2.86038,2.96222,0.176819,2.94967,-6.3617,-2.74872,-2.80035
178.432000000,-256.813,37.67,-9.50611,14.1427,-0.937609,1.94019,4.55695,3.14677,2.04132,3.33294,-7.4775,-0.296764,-6.92364,-2.02762,-2.20209,2.34832,-0.871174,3.60107,-5.82841,-1.79176,-1.85816
178.453333333,-256.488,38.3525,-6.72689,16.1592,-2.602,2.43042,4.15362,4.26064,2.11422,0.37754,-7.02762,-0.129108,-8.31087,-0.989148,-1.49713,3.26679,0.177128,4.27838,-7.04395,-2.15479,-5.91119
178.474666667,-255.842,39.5249,-8.96539,17.373,-0.943203,3.70227,9.53534,5.90246,-0.714266,2.47657,-1.86061,0.936101,-8.09119,-0.723973,-2.09867,4.66316,1.95003,4.03807,-7.57807,-4.07862,-5.08971
178.496000000,-259.589,39.0831,-7.79265,16.7393,-1.88715,2.79889,7.16836,6.66712,4.10814,0.823836,-2.09016,2.26909,-6.59241,-2.38149,-1.90173,5.18505,2.10177,5.17535,-6.76679,-3.10928,-2.77552
178.517333333,-222.665,43.6198,-2.23362,10.8122,2.33027,2.38949,2.79219,5.99614,2.91469,6.71613,-0.738545,7.03614,-1.29566,3.39715,-1.1687,6.21924,-0.47938,1.45626,-5.08267,-3.22209,-4.31292
178.538666667,-184.78,16.3247,4.18792,14.0207,0.371324,7.81082,-0.899735,4.24796,2.85747,6.90172,0.621775,3.73988,-2.18029,2.17183,-2.13461,6.64143,1.6959,1.85935,-5.22076,-1.70649,-4.14362
178.560000000,-176.033,19.3688,7.70234,7.9474,-0.417665,5.16611,-1.79354,0.703856,2.72411,3.00987,-0.711178,3.01322,-0.369805,4.33249,1.50076,4.93556,1.74637,-0.272775,-3.88559,0.590353,-1.8876
