TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
3.242666667,0.675522,0.651999,0.334818,0.0790545,4.09662,0.0351477,0.131248,0,0.422542,3.10391,0.241843,2.66736
3.285333333,0.558887,0.338284,0.0411751,0.12793,4.14141,0.0347803,0.209684,0,0.460417,2.83131,0,2.78902
3.328000000,0.205623,0.118517,0.0222859,0.117233,4.07938,0.00890488,0.306806,0,0.163341,2.81005,0.000116166,2.89158
3.370666667,0.00416334,0,0.0805009,0.070801,4.07319,0.0196195,0.25808,0,0.12217,2.91963,0.0001968,2.93956
3.413333333,0.0373488,0,0.13095,0.0303866,4.08516,0,0.185416,0,0.311534,3.77483,0.000104282,2.65017
3.456000000,0.0678156,0.107131,0.0772097,0.0748329,4.01581,0.106033,0.104258,0.0368708,0.534547,4.32357,0,2.35414
3.498666667,0.0452623,0.150783,0.0170122,0.217788,3.8241,0.0911055,0.294021,0.0821381,0.591636,4.21963,0,2.41248
3.541333333,0.0565864,0.115581,0.0185689,0.509448,3.48619,0.0151641,0.611581,0.0950361,0.433341,3.74855,4.8836e-05,2.66198
3.584000000,0.0637456,0.123717,0.0550244,0.165034,3.65809,0.0876013,0.988667,0.0825098,0.228981,3.32349,0.000245306,2.69693
3.626666667,0.0255883,0.233559,0.0991761,0.137197,3.78441,0.0937624,1.13457,0.205978,0.168342,3.06565,0.0445513,2.6108
3.669333333,0.0968103,0.167727,0.146911,0.108307,3.85141,0.0961915,0.846266,0.477828,0.139019,2.8066,0.0889762,2.62806
3.712000000,0.083684,0.0592344,0.595859,0.144437,3.59371,0.0500393,0.67218,0.302483,0.0808614,2.52378,0.284315,2.91324
3.754666667,0.117228,0.00375505,0.616463,0.297843,3.61474,0.0363119,0.65445,0.14346,0.037083,2.52219,0.313182,2.91548
3.797333333,0.196248,0.0124414,0.325922,0.288699,3.81497,0.0139643,0.74915,0.0990195,0.0731141,2.74885,0.24847,2.73565
3.840000000,0.111679,0.408191,0.0105668,0.199566,3.84823,0.0138246,1.06149,0.0280794,0.138325,3.11348,0.194275,2.56173
3.882666667,0.055546,0.703222,0.0565377,0.176253,3.85909,0.0250323,0.835532,0.0534057,0.166187,3.37301,0.210167,2.49251
3.925333333,0.0254828,0.590816,0.0138788,0.141415,4.10031,0.145231,0.450217,0.0847074,0.10191,3.48313,0.0526574,2.40901
3.968000000,0.0219536,0.462382,0.0204419,0.0655059,4.17488,0.259835,0.284643,0.0935826,0.0461058,3.35878,0.0216735,2.40654
4.010666667,0.0151015,0.0924967,0.0208579,0.206764,4.03513,0.0368851,0.277624,0.0957607,0.0863406,3.16254,0.210723,2.477
4.053333333,0.00597479,0.179923,0.379114,0.438325,3.91059,0.0570538,0.429101,0.0208535,0.153288,2.95674,0.0589737,2.53763
4.096000000,0.000188917,0.054138,0.354949,0.461146,3.9388,0.0322744,0.652142,0.0605363,0.158324,3.04004,0,2.33283
4.138666667,0,0.0489473,0.315081,0.413066,3.9641,0.0128159,0.729227,0.114451,0.246284,3.27889,0,2.14642
